"State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_type_TCPD","Party_ID","Max_Poll_No","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest"
"Chhattisgarh",16,8,2014,4,0,4,3,"SANDEEP TIWARI","M","AAAP",15139,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,1.21,"yes",1992,0.16,2.38,"GECG2399","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,4,"GURUJI VIRENDRA KUMAR DAHARIYA","M","BSP",13147,"SC",1250845,1904460,"RAIPUR","GEN","",36,65.68,1.05,"yes",448,0.04,2.38,"GECG2404","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,5,"OM PRAKASH DANDE","M","IND",12699,"SC",1250845,1904460,"RAIPUR","GEN","",36,65.68,1.02,"yes",5949,0.48,2.38,"GECG2386","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,6,"SHAMEEM KHAN","F","IND",6750,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.54,"yes",500,0.04,2.38,"GECG2417","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,7,"ABDUL SAFIQ KHAN","M","IND",6250,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.5,"yes",454,0.04,2.38,"GECG2416","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,8,"None of the Above","NOTA","NOTA",5796,"NULL",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.46,"yes",833,0.07,2.38,"","NOTA",5897,0,TRUE,91,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,9,"AJAY VERMA","M","CSM",4963,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.4,"yes",647,0.05,2.38,"GECG2423","Local Party",2137,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,10,"KAMALUDDIN","M","IND",4316,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.35,"yes",789,0.06,2.38,"GECG2443","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,11,"UMESH KUMAR VERMA","M","IND",3527,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.28,"yes",129,0.01,2.38,"GECG2425","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,12,"RIJHENDRA DAHARIYA","M","IND",3398,"SC",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.27,"yes",672,0.05,2.38,"GECG2410","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,13,"SHANKAR LAL VARANDANI","M","IND",2726,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.22,"yes",26,0,2.38,"GECG2439","Independents",10809,0,TRUE,2,"PPOI",6298,,,FALSE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,8,2014,4,0,4,14,"ANIL KUMAR UMRE","M","APoI",2700,"SC",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.22,"yes",81,0.01,2.38,"GECG2434","Local Party",880,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,15,"RAMGOPAL VERMA","M","AITC",2619,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.21,"yes",98,0.01,2.38,"GECG2389","State-based Party",18228,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,16,"KRANTI CHANDRAKAR","M","IND",2521,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.2,"yes",306,0.02,2.38,"GECG2390","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,17,"NAARAD PRASAD NISHAD","M","IND",2215,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.18,"yes",31,0,2.38,"GECG2428","Independents",10809,0,TRUE,2,"IND",10809,,,TRUE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,8,2014,4,0,4,18,"LALIT KUMAR PATEL","M","IND",2184,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.17,"yes",527,0.04,2.38,"GECG2429","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,19,"SATANAMI SANTOSH DAHARIYA","M","IND",1657,"SC",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.13,"yes",61,0,2.38,"GECG2449","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,20,"RAMKRISHNA VERMA","M","IND",1596,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.13,"yes",34,0,2.38,"GECG2444","Independents",10809,0,TRUE,2,"IND",10809,,,TRUE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,8,2014,4,0,4,21,"MAHESH HARPAL","M","SSBD",1562,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.12,"yes",35,0,2.38,"GECG2445","Local Party",12831,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,22,"KRISHNANANDAN SINGH","M","IND",1527,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.12,"yes",20,0,2.38,"GECG42406","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,23,"NAVEEN GUPTA","M","SP",1507,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.12,"yes",102,0.01,2.38,"GECG2424","State-based Party",7425,0,TRUE,2,"IND",10809,,,FALSE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,8,2014,4,0,4,24,"MEERA SHARMA","F","IND",1405,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.11,"yes",40,0,2.38,"GECG2430","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,25,"BISAHAT KURRE","M","CPI(ML)(L)",1365,"SC",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.11,"yes",36,0,2.38,"GECG2422","Local Party",9890,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,26,"NARESH TANDI","M","IND",1329,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.11,"yes",186,0.01,2.38,"GECG2400","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,27,"MADAN LAL SAHU","M","CPIM",1143,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.09,"yes",57,0,2.38,"GECG2414","State-based Party",2560,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,28,"YASMIN BEG","F","IND",1086,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.09,"yes",60,0,2.38,"GECG2402","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,29,"OMPRAKASH MESHRAM","M","RP(K)",1026,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.08,"yes",64,0.01,2.38,"GECG2431","Local Party",6935,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,30,"TARZAN JANGDE","M","IND",962,"SC",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.08,"yes",25,0,2.38,"GECG2441","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,31,"IMRRAN PASHA","M","AKAAD",937,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.07,"yes",15,0,2.38,"GECG2397","Local Party",15596,0,TRUE,2,"LSWP",11540,,,FALSE,0,TRUE,FALSE,TRUE
"Chhattisgarh",16,8,2014,4,0,4,32,"MOINUDIN TANVAR(MONU)","M","IND",922,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.07,"yes",105,0.01,2.38,"GECG2383","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,33,"BASMATI KSHATRIYA","F","IND",817,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.07,"yes",76,0.01,2.38,"GECG2394","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,34,"TEEKAM KUMAR TONDARE","M","IND",741,"SC",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.06,"yes",12,0,2.38,"GECG2418","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,35,"PRAVIN JAIN","M","IND",729,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.06,"yes",5,0,2.38,"GECG2426","Independents",10809,0,TRUE,2,"IND",10809,,,TRUE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,8,2014,4,0,4,36,"SAIYYAD JAVED ALI","M","IND",724,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.06,"yes",62,0,2.38,"GECG2446","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,37,"HORILAL YADAV","M","IND",662,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,0.05,"yes",0,0,2.38,"GECG2398","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,1,"CHANDU LAL SAHU (CHANDU BHAIYA)","M","BJP",503514,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,44.51,"no",1217,0.11,2.5,"GECG2462","National Party",1605,0,TRUE,2,"BJP",1605,,,TRUE,2,FALSE,TRUE,TRUE
"Chhattisgarh",16,9,2014,4,0,4,2,"AJIT JOGI","M","INC",502297,"ST",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,44.4,"no",482042,42.61,2.5,"GECG74324","National Party",3482,0,TRUE,4,"INC",3482,,,TRUE,2,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,3,"CHANDU LAL SAHU","M","IND",20255,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,1.79,"yes",7947,0.7,2.5,"GECG81429","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,4,"CHANDU LAL SAHU","M","IND",12308,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,1.09,"yes",1511,0.13,2.5,"GECG81430","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,5,"CHANDU LAL SAHU","M","IND",10797,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.95,"yes",197,0.02,2.5,"GECG81431","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,6,"KANHAIYA LAL SAHU","M","BSP",10600,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.94,"yes",645,0.06,2.5,"GECG2463","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,7,"None of the Above","NOTA","NOTA",9955,"NULL",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.88,"yes",2864,0.25,2.5,"","NOTA",5897,0,TRUE,92,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,8,"CHANDU LAL SAHU","M","IND",7091,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.63,"yes",1223,0.11,2.5,"GECG81432","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,9,"ABHA PANDEY (GUDIA)","F","CSM",5868,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.52,"yes",344,0.03,2.5,"GECG2455","Local Party",2137,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,10,"LAKSHMAN MASTURIYA","M","AAAP",5524,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.49,"yes",27,0,2.5,"GECG2469","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,11,"CHANDU LAL SAHU","M","IND",5497,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.49,"yes",779,0.07,2.5,"GECG81433","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,12,"CHANDOO LAL SAHU","M","IND",4718,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.42,"yes",807,0.07,2.5,"GECG2451","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,13,"HEMANT PRADHAN","M","IND",3911,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.35,"yes",179,0.02,2.5,"GECG2490","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,14,"CHANDU RAM SAHU","M","IND",3732,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.33,"yes",62,0.01,2.5,"GECG81453","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,15,"SUKHNANDAN DESHKAR","M","IND",3670,"SC",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.32,"yes",580,0.05,2.5,"GECG2466","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,16,"PREETI DHRUW","F","GGP",3090,"ST",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.27,"yes",681,0.06,2.5,"GECG2476","Local Party",3129,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,17,"CHAMPA LAL PATEL","M","IND",2409,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.21,"yes",141,0.01,2.5,"GECG2465","Independents",10809,0,TRUE,2,"IND",10809,,,TRUE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,9,2014,4,0,4,18,"CHANDU LAL SAHU","M","IND",2268,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.2,"yes",101,0.01,2.5,"GECG81434","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,19,"CHANDURAM SAHU","M","IND",2167,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.19,"yes",502,0.04,2.5,"GECG81454","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,20,"PATEL SHRI DHAR CHANDRAKAR","M","AD",1665,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.15,"yes",37,0,2.5,"GECG2475","Local Party",954,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,21,"CHANDU RAM SAHU","M","IND",1628,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.14,"yes",105,0.01,2.5,"GECG81455","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,22,"VIJAY KUMAR PATEL","M","IND",1523,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.13,"yes",128,0.01,2.5,"GECG2467","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,23,"MOHAN LAL PATEL","M","BSCP",1395,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.12,"yes",57,0.01,2.5,"GECG2457","Local Party",2047,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,24,"DR. RUPANAND SOI","M","IND",1338,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.12,"yes",59,0.01,2.5,"GECG2464","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,25,"GANGADHAR PATEL","M","IND",1279,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.11,"yes",226,0.02,2.5,"GECG2461","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,26,"DEV PRASAD KELKAR","M","IND",1053,"SC",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.09,"yes",149,0.01,2.5,"GECG2477","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,27,"MOTI LAL SAHU","M","IND",904,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.08,"yes",151,0.01,2.5,"GECG2474","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,9,2014,4,0,4,28,"MOTILAL SAHU","M","IND",753,"GEN",1131209,1516177,"MAHASAMUND","GEN","",27,74.61,0.07,"yes",0,0,2.5,"GECG2479","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,10,2014,4,0,4,1,"DINESH KASHYAP","M","BJP",385829,"ST",769913,1298083,"BASTAR","ST","",8,59.31,50.11,"no",124359,16.15,2.7,"GECG82082","National Party",1605,0,TRUE,2,"BJP",1605,,,TRUE,2,FALSE,TRUE,TRUE
"Chhattisgarh",16,10,2014,4,0,4,2,"DEEPAK KARMA (BUNTY)","M","INC",261470,"ST",769913,1298083,"BASTAR","ST","",8,59.31,33.96,"no",222698,28.93,2.7,"GECG2502","National Party",3482,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,10,2014,4,0,4,3,"None of the Above","NOTA","NOTA",38772,"NULL",769913,1298083,"BASTAR","ST","",8,59.31,5.04,"yes",4889,0.64,2.7,"","NOTA",5897,0,TRUE,93,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,10,2014,4,0,4,4,"BIMALA SORI","F","CPI",33883,"ST",769913,1298083,"BASTAR","ST","",8,59.31,4.4,"yes",16980,2.21,2.7,"GECG2504","State-based Party",2444,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,10,2014,4,0,4,5,"SONI SORI","F","AAAP",16903,"ST",769913,1298083,"BASTAR","ST","",8,59.31,2.2,"yes",7129,0.93,2.7,"GECG2505","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,10,2014,4,0,4,6,"AD. MANBODH BAGHEL","M","BSP",9774,"ST",769913,1298083,"BASTAR","ST","",8,59.31,1.27,"yes",808,0.1,2.7,"GECG2501","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,10,2014,4,0,4,7,"ARJUN SINGH THAKUR","M","APoI",8966,"ST",769913,1298083,"BASTAR","ST","",8,59.31,1.16,"yes",830,0.11,2.7,"GECG45212","Local Party",880,0,TRUE,2,"BSP",16651,,,FALSE,0,TRUE,FALSE,FALSE
"Chhattisgarh",16,10,2014,4,0,4,8,"SHANKAR THAKUR","M","SP",8136,"ST",769913,1298083,"BASTAR","ST","",8,59.31,1.06,"yes",1956,0.25,2.7,"GECG2509","State-based Party",7425,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,10,2014,4,0,4,9,"COM. DEVCHAND DURUV","M","CPIM",6180,"ST",769913,1298083,"BASTAR","ST","",8,59.31,0.8,"yes",0,0,2.7,"GECG2500","State-based Party",2560,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,1,"VIKRAM  USENDI","M","BJP",465215,"ST",1016943,1448375,"KANKER","ST","",10,70.21,45.75,"no",35158,3.46,2.56,"GECG2530","National Party",1605,0,TRUE,1,"",,,,,1,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,2,"FOOLODEVI NETAM","F","INC",430057,"ST",1016943,1448375,"KANKER","ST","",10,70.21,42.29,"no",398140,39.15,2.56,"GECG2527","National Party",3482,0,TRUE,2,"INC",3482,,,TRUE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,11,2014,4,0,4,3,"None of the Above","NOTA","NOTA",31917,"NULL",1016943,1448375,"KANKER","ST","",10,70.21,3.14,"yes",8435,0.83,2.56,"","NOTA",5897,0,TRUE,94,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,4,"RAMESH  GAWDE","M","CPI",23482,"ST",1016943,1448375,"KANKER","ST","",10,70.21,2.31,"yes",9343,0.92,2.56,"GECG2526","State-based Party",2444,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,5,"MAHENDRA GAWADE","M","IND",14139,"ST",1016943,1448375,"KANKER","ST","",10,70.21,1.39,"yes",3533,0.35,2.56,"GECG2529","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,6,"SANTOSH KUMAR DHRUW","M","AAAP",10606,"ST",1016943,1448375,"KANKER","ST","",10,70.21,1.04,"yes",1215,0.12,2.56,"GECG2518","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,7,"RAMSAY KORRAM","M","BSP",9391,"ST",1016943,1448375,"KANKER","ST","",10,70.21,0.92,"yes",422,0.04,2.56,"GECG2522","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,8,"SMT JAMUNA MANDAVI","F","CSM",8969,"ST",1016943,1448375,"KANKER","ST","",10,70.21,0.88,"yes",6,0,2.56,"GECG2513","Local Party",2137,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,9,"MALIK RAM THAKUR","M","APoI",8963,"ST",1016943,1448375,"KANKER","ST","",10,70.21,0.88,"yes",1377,0.14,2.56,"GECG2512","Local Party",880,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,10,"HEMLAL MARKAM","M","GGP",7586,"ST",1016943,1448375,"KANKER","ST","",10,70.21,0.75,"yes",968,0.1,2.56,"GECG2531","Local Party",3129,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,11,2014,4,0,4,11,"AMAL SAI SORI","M","IND",6618,"ST",1016943,1448375,"KANKER","ST","",10,70.21,0.65,"yes",0,0,2.56,"GECG2521","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,1,"PATEL NATUBHAI GOMANBHAI","M","BJP",80790,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,48.88,"no",6214,3.76,2.27,"GEDN2532","National Party",1605,0,TRUE,2,"BJP",1605,,,TRUE,2,FALSE,TRUE,TRUE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,2,"DELKAR MOHANBHAI SANJIBHAI","M","INC",74576,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,45.12,"no",71614,43.33,2.27,"GEDN2536","National Party",3482,0,TRUE,8,"INC",3482,,,TRUE,6,FALSE,FALSE,TRUE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,3,"None of the Above","NOTA","NOTA",2962,"NULL",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,1.79,"yes",1351,0.82,2.27,"","NOTA",5897,0,TRUE,95,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,4,"KHULAT JANIYABHAI CHANDUBHAI","M","NCP",1611,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,0.97,"yes",397,0.24,2.27,"GEDN2543","State-based Party",5792,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,5,"PRAKASH VANSHA KHANVELKAR","M","IND",1214,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,0.73,"yes",60,0.04,2.27,"GEDN2547","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,6,"BHURKUD DILIPBHAI NAVJIBHAI","M","IND",1154,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,0.7,"yes",172,0.1,2.27,"GEDN73812","Independents",10809,0,TRUE,2,"BJP",1605,,,FALSE,0,FALSE,FALSE,FALSE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,7,"PATEL HEMANTBHAI KESHAVBHAI","M","BSP",982,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,0.59,"yes",361,0.22,2.27,"GEDN2546","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,8,"PATEL CHHOTUBHAI BABUBHAI","M","AAAP",621,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,0.38,"yes",203,0.12,2.27,"GEDN2538","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,9,"KAMUBEN KHALPABHAI PATEL","F","IND",418,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,0.25,"yes",40,0.02,2.27,"GEDN2541","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Dadra_&_Nagar_Haveli",16,1,2014,4,0,4,10,"KISHAN NATHU GHUTIYA","M","SHS",378,"ST",165286,196597,"DADAR & NAGAR HAVELI","ST","",11,84.07,0.23,"yes",30,0.02,2.27,"GEDN2535","State-based Party",18691,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
